,HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.premise,Input.hypothesis,Input.label,Input.prompt,Answer.semantic-similarity.label,Approve,Reject
10,359AP8GAGHP1P21S56HTHKB5AKE7CZ,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:29:39 PST 2019,3,BatchId:3501801;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:29:39 PST 2019,,,3SUWZRL0M0I05K5V8PNYQE7XEPZ6EL,9,Submitted,Wed Jan 16 14:36:18 PST 2019,Wed Jan 16 14:39:39 PST 2019,Sat Jan 19 14:39:39 PST 2019,,,,201,0% (0/0),0% (0/0),0% (0/0),the elbow bottom right,bottom open fridge in the middle,0,"Assume Text 1 is meant to refer to something (which could be a person, an animal, or a thing) in a picture. Could Text 2 refer to the same thing? (That is, could Text 2 be a clarification of Text 1, in some situation?)",2,,
11,359AP8GAGHP1P21S56HTHKB5AKE7CZ,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:29:39 PST 2019,3,BatchId:3501801;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:29:39 PST 2019,,,3UJ1CZ6IZJU5WZAZ41XYNPXCJLXS5S,10,Submitted,Wed Jan 16 14:38:46 PST 2019,Wed Jan 16 14:39:09 PST 2019,Sat Jan 19 14:39:09 PST 2019,,,,23,0% (0/0),0% (0/0),0% (0/0),the elbow bottom right,bottom open fridge in the middle,0,"Assume Text 1 is meant to refer to something (which could be a person, an animal, or a thing) in a picture. Could Text 2 refer to the same thing? (That is, could Text 2 be a clarification of Text 1, in some situation?)",2,,
12,30EMX9PEVLO5RYX8LMW20UK9270KSC,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:29:39 PST 2019,3,BatchId:3501801;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:29:39 PST 2019,,,3FDJT1UU76D78GXRZSOWW3622RJK52,11,Submitted,Wed Jan 16 14:32:36 PST 2019,Wed Jan 16 14:35:28 PST 2019,Sat Jan 19 14:35:28 PST 2019,,,,172,100% (37/37),100% (1/1),0% (0/0),jumping in green,boy in green,1,"Assume Text 1 is meant to refer to something (which could be a person, an animal, or a thing) in a picture. Could Text 2 refer to the same thing? (That is, could Text 2 be a clarification of Text 1, in some situation?)",3,,
13,30EMX9PEVLO5RYX8LMW20UK9270KSC,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:29:39 PST 2019,3,BatchId:3501801;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:29:39 PST 2019,,,3GD6L00D3U23AMWBJHZ08QLPFG9M1R,12,Submitted,Wed Jan 16 14:31:32 PST 2019,Wed Jan 16 14:31:37 PST 2019,Sat Jan 19 14:31:37 PST 2019,,,,5,0% (0/0),0% (0/0),0% (0/0),jumping in green,boy in green,1,"Assume Text 1 is meant to refer to something (which could be a person, an animal, or a thing) in a picture. Could Text 2 refer to the same thing? (That is, could Text 2 be a clarification of Text 1, in some situation?)",2,,
14,30EMX9PEVLO5RYX8LMW20UK9270KSC,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:29:39 PST 2019,3,BatchId:3501801;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:29:39 PST 2019,,,3U84XHCDIEIK1SSDLO8WEQO16424Z4,13,Submitted,Wed Jan 16 14:37:31 PST 2019,Wed Jan 16 14:46:31 PST 2019,Sat Jan 19 14:46:31 PST 2019,,,,540,0% (0/0),0% (0/0),0% (0/0),jumping in green,boy in green,1,"Assume Text 1 is meant to refer to something (which could be a person, an animal, or a thing) in a picture. Could Text 2 refer to the same thing? (That is, could Text 2 be a clarification of Text 1, in some situation?)",1 - Not At All,,
15,3CRWSLD91L9LJU5IZHS9V22CUNSMOM,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:29:38 PST 2019,3,BatchId:3501801;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:29:38 PST 2019,,,3EG49X351WH9BKWC3UDQE3S4UV9X6K,14,Submitted,Wed Jan 16 14:32:47 PST 2019,Wed Jan 16 14:36:20 PST 2019,Sat Jan 19 14:36:20 PST 2019,,,,213,0% (0/0),0% (0/0),0% (0/0),right woman glasses not kid,blue shirt girl,1,"Assume Text 1 is meant to refer to something (which could be a person, an animal, or a thing) in a picture. Could Text 2 refer to the same thing? (That is, could Text 2 be a clarification of Text 1, in some situation?)",3,,
16,3CRWSLD91L9LJU5IZHS9V22CUNSMOM,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:29:38 PST 2019,3,BatchId:3501801;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:29:38 PST 2019,,,3HMVI3QICLX343LP2KNB2L8WOQP1YY,15,Submitted,Wed Jan 16 14:40:30 PST 2019,Wed Jan 16 14:46:44 PST 2019,Sat Jan 19 14:46:44 PST 2019,,,,374,0% (0/0),0% (0/0),0% (0/0),right woman glasses not kid,blue shirt girl,1,"Assume Text 1 is meant to refer to something (which could be a person, an animal, or a thing) in a picture. Could Text 2 refer to the same thing? (That is, could Text 2 be a clarification of Text 1, in some situation?)",1 - Not At All,,
17,3CRWSLD91L9LJU5IZHS9V22CUNSMOM,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:29:38 PST 2019,3,BatchId:3501801;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:29:38 PST 2019,,,3LRLIPTPESE4EM98UOFD4EMOU5MAK0,6,Submitted,Wed Jan 16 14:41:09 PST 2019,Wed Jan 16 14:41:17 PST 2019,Sat Jan 19 14:41:17 PST 2019,,,,8,0% (0/0),0% (0/0),0% (0/0),right woman glasses not kid,blue shirt girl,1,"Assume Text 1 is meant to refer to something (which could be a person, an animal, or a thing) in a picture. Could Text 2 refer to the same thing? (That is, could Text 2 be a clarification of Text 1, in some situation?)",3,,
18,34XASH8KLRR34UHJEH5OK2724SOMP3,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:29:38 PST 2019,3,BatchId:3501801;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:29:38 PST 2019,,,39RP059MEJY4NKE3LESPE2YY1S0MBA,12,Submitted,Wed Jan 16 14:31:49 PST 2019,Wed Jan 16 14:31:53 PST 2019,Sat Jan 19 14:31:53 PST 2019,,,,4,0% (0/0),0% (0/0),0% (0/0),right guy,woman in green dress,0,"Assume Text 1 is meant to refer to something (which could be a person, an animal, or a thing) in a picture. Could Text 2 refer to the same thing? (That is, could Text 2 be a clarification of Text 1, in some situation?)",1 - Not At All,,
19,34XASH8KLRR34UHJEH5OK2724SOMP3,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:29:38 PST 2019,3,BatchId:3501801;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:29:38 PST 2019,,,3ERMJ6L4D0XHL8BD8XG990C2I29M7O,14,Submitted,Wed Jan 16 14:31:46 PST 2019,Wed Jan 16 14:33:59 PST 2019,Sat Jan 19 14:33:59 PST 2019,,,,133,0% (0/0),0% (0/0),0% (0/0),right guy,woman in green dress,0,"Assume Text 1 is meant to refer to something (which could be a person, an animal, or a thing) in a picture. Could Text 2 refer to the same thing? (That is, could Text 2 be a clarification of Text 1, in some situation?)",3,,
20,34XASH8KLRR34UHJEH5OK2724SOMP3,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:29:38 PST 2019,3,BatchId:3501801;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:29:38 PST 2019,,,3YMTUJH0DULOFGJEFWJES2NKL8FT4C,10,Submitted,Wed Jan 16 14:34:35 PST 2019,Wed Jan 16 14:34:49 PST 2019,Sat Jan 19 14:34:49 PST 2019,,,,14,0% (0/0),0% (0/0),0% (0/0),right guy,woman in green dress,0,"Assume Text 1 is meant to refer to something (which could be a person, an animal, or a thing) in a picture. Could Text 2 refer to the same thing? (That is, could Text 2 be a clarification of Text 1, in some situation?)",2,,
21,3YD0MU1NC36DWN4ULSL2BPLHAHT7AX,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:29:38 PST 2019,3,BatchId:3501801;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:29:38 PST 2019,,,36DSNE9QZ73Y56XRMMKJ4U6G4XOJO7,16,Submitted,Wed Jan 16 14:32:00 PST 2019,Wed Jan 16 14:32:53 PST 2019,Sat Jan 19 14:32:53 PST 2019,,,,53,0% (0/0),0% (0/0),0% (0/0),legs pointing bottom right corner,second from the left suitcase on cart,0,"Assume Text 1 is meant to refer to something (which could be a person, an animal, or a thing) in a picture. Could Text 2 refer to the same thing? (That is, could Text 2 be a clarification of Text 1, in some situation?)",2,,
22,3YD0MU1NC36DWN4ULSL2BPLHAHT7AX,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:29:38 PST 2019,3,BatchId:3501801;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:29:38 PST 2019,,,3AZHRG4CU6P2HB3JHGQLYMT9AXO03O,17,Submitted,Wed Jan 16 14:39:23 PST 2019,Wed Jan 16 14:39:36 PST 2019,Sat Jan 19 14:39:36 PST 2019,,,,13,0% (0/0),0% (0/0),0% (0/0),legs pointing bottom right corner,second from the left suitcase on cart,0,"Assume Text 1 is meant to refer to something (which could be a person, an animal, or a thing) in a picture. Could Text 2 refer to the same thing? (That is, could Text 2 be a clarification of Text 1, in some situation?)",2,,
23,3YD0MU1NC36DWN4ULSL2BPLHAHT7AX,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:29:38 PST 2019,3,BatchId:3501801;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:29:38 PST 2019,,,3FIUS151DX70MRQSQXM8285YLJIGGF,18,Submitted,Wed Jan 16 14:40:35 PST 2019,Wed Jan 16 14:44:17 PST 2019,Sat Jan 19 14:44:17 PST 2019,,,,222,0% (0/0),0% (0/0),0% (0/0),legs pointing bottom right corner,second from the left suitcase on cart,0,"Assume Text 1 is meant to refer to something (which could be a person, an animal, or a thing) in a picture. Could Text 2 refer to the same thing? (That is, could Text 2 be a clarification of Text 1, in some situation?)",2,,
24,3YKP7CX6G3KIFX9MR6LY605NSZE7BS,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:29:39 PST 2019,3,BatchId:3501801;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:29:39 PST 2019,,,3JV9LGBJWVJOE47QEGZG7HE0C57GO0,14,Submitted,Wed Jan 16 14:31:33 PST 2019,Wed Jan 16 14:32:45 PST 2019,Sat Jan 19 14:32:45 PST 2019,,,,72,0% (0/0),0% (0/0),0% (0/0),man in brown closer to the front,person on the left in brown shirt,1,"Assume Text 1 is meant to refer to something (which could be a person, an animal, or a thing) in a picture. Could Text 2 refer to the same thing? (That is, could Text 2 be a clarification of Text 1, in some situation?)",3,,
25,3YKP7CX6G3KIFX9MR6LY605NSZE7BS,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:29:39 PST 2019,3,BatchId:3501801;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:29:39 PST 2019,,,3KWTYT08728ISMF9KS0XB3JHRRPL57,19,Submitted,Wed Jan 16 14:38:30 PST 2019,Wed Jan 16 14:39:56 PST 2019,Sat Jan 19 14:39:56 PST 2019,,,,86,0% (0/0),0% (0/0),0% (0/0),man in brown closer to the front,person on the left in brown shirt,1,"Assume Text 1 is meant to refer to something (which could be a person, an animal, or a thing) in a picture. Could Text 2 refer to the same thing? (That is, could Text 2 be a clarification of Text 1, in some situation?)",2,,
26,3YKP7CX6G3KIFX9MR6LY605NSZE7BS,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:29:39 PST 2019,3,BatchId:3501801;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:29:39 PST 2019,,,3WMINLGALD8MVOXK2BYFGV9GPWCACM,20,Submitted,Wed Jan 16 14:37:57 PST 2019,Wed Jan 16 14:38:19 PST 2019,Sat Jan 19 14:38:19 PST 2019,,,,22,0% (0/0),0% (0/0),0% (0/0),man in brown closer to the front,person on the left in brown shirt,1,"Assume Text 1 is meant to refer to something (which could be a person, an animal, or a thing) in a picture. Could Text 2 refer to the same thing? (That is, could Text 2 be a clarification of Text 1, in some situation?)",3,,
27,3PKVGQTFIIPOAOMCACXOJSUOEKQRYQ,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:29:39 PST 2019,3,BatchId:3501801;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:29:39 PST 2019,,,3FTOP5WARHTD2P58K1I8ETAY6U8J0H,12,Submitted,Wed Jan 16 14:30:52 PST 2019,Wed Jan 16 14:30:59 PST 2019,Sat Jan 19 14:30:59 PST 2019,,,,7,0% (0/0),0% (0/0),0% (0/0),above newspaper,front guy,0,"Assume Text 1 is meant to refer to something (which could be a person, an animal, or a thing) in a picture. Could Text 2 refer to the same thing? (That is, could Text 2 be a clarification of Text 1, in some situation?)",1 - Not At All,,
28,3PKVGQTFIIPOAOMCACXOJSUOEKQRYQ,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:29:39 PST 2019,3,BatchId:3501801;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:29:39 PST 2019,,,3L70J4KAZIRW0G3Y27TQ01RYAWPDAQ,9,Submitted,Wed Jan 16 14:43:28 PST 2019,Wed Jan 16 14:44:41 PST 2019,Sat Jan 19 14:44:41 PST 2019,,,,73,0% (0/0),0% (0/0),0% (0/0),above newspaper,front guy,0,"Assume Text 1 is meant to refer to something (which could be a person, an animal, or a thing) in a picture. Could Text 2 refer to the same thing? (That is, could Text 2 be a clarification of Text 1, in some situation?)",1 - Not At All,,
29,3PKVGQTFIIPOAOMCACXOJSUOEKQRYQ,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:29:39 PST 2019,3,BatchId:3501801;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:29:39 PST 2019,,,3NJM2BJS4YBTIS3MRUGC6QYBOIBPCG,21,Submitted,Wed Jan 16 14:32:32 PST 2019,Wed Jan 16 14:33:25 PST 2019,Sat Jan 19 14:33:25 PST 2019,,,,53,0% (0/0),0% (0/0),0% (0/0),above newspaper,front guy,0,"Assume Text 1 is meant to refer to something (which could be a person, an animal, or a thing) in a picture. Could Text 2 refer to the same thing? (That is, could Text 2 be a clarification of Text 1, in some situation?)",1 - Not At All,,
30,3MNJFORX8C9T5A7J8FSXR6ICGRBF53,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:29:39 PST 2019,3,BatchId:3501801;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:29:39 PST 2019,,,308XBLVESK9VK0RVQMO601S87FZRB3,14,Submitted,Wed Jan 16 14:31:52 PST 2019,Wed Jan 16 14:34:32 PST 2019,Sat Jan 19 14:34:32 PST 2019,,,,160,0% (0/0),0% (0/0),0% (0/0),right guy,right hand man,1,"Assume Text 1 is meant to refer to something (which could be a person, an animal, or a thing) in a picture. Could Text 2 refer to the same thing? (That is, could Text 2 be a clarification of Text 1, in some situation?)","4 - Yes, absolutely",,
