,HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.premise,Input.hypothesis,Input.label,Input.prompt,Answer.semantic-similarity.label,Approve,Reject
10,3LCXHSGDLUB25Y5YP0LZ2Z74IA4SE0,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:32:28 PST 2019,3,BatchId:3501814;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:32:28 PST 2019,,,3MTMREQS4XNV9M3PJ2YGSPGJHCVAWW,7,Submitted,Wed Jan 16 14:40:23 PST 2019,Wed Jan 16 14:41:56 PST 2019,Sat Jan 19 14:41:56 PST 2019,,,,93,0% (0/0),0% (0/0),0% (0/0),A young man wearing a backpack flying a kite.,There is (a) handle,0,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",3,,
11,3LCXHSGDLUB25Y5YP0LZ2Z74IA4SE0,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:32:28 PST 2019,3,BatchId:3501814;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:32:28 PST 2019,,,3TYCR1GOTEOGZ0ZYRG7D07QCSQYLZF,8,Submitted,Wed Jan 16 14:41:45 PST 2019,Wed Jan 16 14:48:59 PST 2019,Sat Jan 19 14:48:59 PST 2019,,,,434,0% (0/0),0% (0/0),0% (0/0),A young man wearing a backpack flying a kite.,There is (a) handle,0,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",3,,
12,37OPIVELUV8APCA6Y17E22ABOKPAH2,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:32:28 PST 2019,3,BatchId:3501814;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:32:28 PST 2019,,,317HQ483I9XKSAD93PZ6D4RB18UINF,9,Submitted,Wed Jan 16 14:34:40 PST 2019,Wed Jan 16 14:34:52 PST 2019,Sat Jan 19 14:34:52 PST 2019,,,,12,0% (0/0),0% (0/0),0% (0/0),A man laying on the grass looking at his cell phone,There is (a) water,0,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",2,,
13,37OPIVELUV8APCA6Y17E22ABOKPAH2,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:32:28 PST 2019,3,BatchId:3501814;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:32:28 PST 2019,,,3JAOYWH7VK91T9HLNIDENJOJDN89LM,10,Submitted,Wed Jan 16 14:37:00 PST 2019,Wed Jan 16 14:40:24 PST 2019,Sat Jan 19 14:40:24 PST 2019,,,,204,0% (0/0),0% (0/0),0% (0/0),A man laying on the grass looking at his cell phone,There is (a) water,0,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",3,,
14,37OPIVELUV8APCA6Y17E22ABOKPAH2,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:32:28 PST 2019,3,BatchId:3501814;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:32:28 PST 2019,,,3NPI0JQDAQAA495XDGB2V0YFC4BPTZ,11,Submitted,Wed Jan 16 14:33:14 PST 2019,Wed Jan 16 14:33:36 PST 2019,Sat Jan 19 14:33:36 PST 2019,,,,22,0% (0/0),0% (0/0),0% (0/0),A man laying on the grass looking at his cell phone,There is (a) water,0,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",1 - Not At All,,
15,3Z3R5YC0P4SVQCI99BAVUMOQWUXFTU,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:32:27 PST 2019,3,BatchId:3501814;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:32:27 PST 2019,,,36NEMU28XHIWBNCEG5OL1GBJBTJWM1,12,Submitted,Wed Jan 16 14:40:21 PST 2019,Wed Jan 16 14:41:28 PST 2019,Sat Jan 19 14:41:28 PST 2019,,,,67,0% (0/0),0% (0/0),0% (0/0),A duck walks around a body of water.,There is (a) man,0,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",1 - Not At All,,
16,3Z3R5YC0P4SVQCI99BAVUMOQWUXFTU,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:32:27 PST 2019,3,BatchId:3501814;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:32:27 PST 2019,,,37U1UTWH9XRCI2TONA4W9Z27Z9F8RM,5,Submitted,Wed Jan 16 14:36:11 PST 2019,Wed Jan 16 14:36:20 PST 2019,Sat Jan 19 14:36:20 PST 2019,,,,9,0% (0/0),0% (0/0),0% (0/0),A duck walks around a body of water.,There is (a) man,0,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",1 - Not At All,,
17,3Z3R5YC0P4SVQCI99BAVUMOQWUXFTU,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:32:27 PST 2019,3,BatchId:3501814;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:32:27 PST 2019,,,3UOUJI6MTFJUDVMDZCBTU96KXHSUXK,13,Submitted,Wed Jan 16 14:39:05 PST 2019,Wed Jan 16 14:39:29 PST 2019,Sat Jan 19 14:39:29 PST 2019,,,,24,0% (0/0),0% (0/0),0% (0/0),A duck walks around a body of water.,There is (a) man,0,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",1 - Not At All,,
18,3UYRNV2KIU4OGK3241IDBV1CK8YN8K,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:32:27 PST 2019,3,BatchId:3501814;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:32:27 PST 2019,,,3EWIJTFFVQC5R9JG607HHDX61ME0EF,14,Submitted,Wed Jan 16 14:39:29 PST 2019,Wed Jan 16 14:44:07 PST 2019,Sat Jan 19 14:44:07 PST 2019,,,,278,0% (0/0),0% (0/0),0% (0/0),There are two birds sitting in a tree besides each other.,There is (a) leaf,1,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",3,,
19,3UYRNV2KIU4OGK3241IDBV1CK8YN8K,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:32:27 PST 2019,3,BatchId:3501814;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:32:27 PST 2019,,,3L0KT67Y8GL3YNKJF32VYMV5EQ1SY8,15,Submitted,Wed Jan 16 14:39:30 PST 2019,Wed Jan 16 14:40:20 PST 2019,Sat Jan 19 14:40:20 PST 2019,,,,50,100% (6/6),0% (0/0),0% (0/0),There are two birds sitting in a tree besides each other.,There is (a) leaf,1,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?","4 - Yes, absolutely",,
20,3UYRNV2KIU4OGK3241IDBV1CK8YN8K,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:32:27 PST 2019,3,BatchId:3501814;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:32:27 PST 2019,,,3QY7M81QH9RMVKBANL3TUNKYTXF7K5,16,Submitted,Wed Jan 16 14:37:42 PST 2019,Wed Jan 16 14:43:31 PST 2019,Sat Jan 19 14:43:31 PST 2019,,,,349,0% (0/0),0% (0/0),0% (0/0),There are two birds sitting in a tree besides each other.,There is (a) leaf,1,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",3,,
21,3B9J25CZ26IN80LKT9F4CB71XYRSC7,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:32:27 PST 2019,3,BatchId:3501814;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:32:27 PST 2019,,,3C5W7UE9CHVB0NH4QAK73ZPQKVPXMV,12,Submitted,Wed Jan 16 14:39:33 PST 2019,Wed Jan 16 14:39:44 PST 2019,Sat Jan 19 14:39:44 PST 2019,,,,11,0% (0/0),0% (0/0),0% (0/0),A couple of young women standing near a counter preparing food.,There is (a) sticker,0,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",1 - Not At All,,
22,3B9J25CZ26IN80LKT9F4CB71XYRSC7,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:32:27 PST 2019,3,BatchId:3501814;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:32:27 PST 2019,,,3NPFYT4IZE9B8DLIF7MCQU5TO9EGX7,16,Submitted,Wed Jan 16 14:41:33 PST 2019,Wed Jan 16 14:47:53 PST 2019,Sat Jan 19 14:47:53 PST 2019,,,,380,0% (0/0),0% (0/0),0% (0/0),A couple of young women standing near a counter preparing food.,There is (a) sticker,0,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",2,,
23,3B9J25CZ26IN80LKT9F4CB71XYRSC7,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:32:27 PST 2019,3,BatchId:3501814;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:32:27 PST 2019,,,3RWE2M8QWJF9LFWTZZA070RFFEEN0Q,17,Submitted,Wed Jan 16 14:39:12 PST 2019,Wed Jan 16 14:39:22 PST 2019,Sat Jan 19 14:39:22 PST 2019,,,,10,0% (0/0),0% (0/0),0% (0/0),A couple of young women standing near a counter preparing food.,There is (a) sticker,0,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",2,,
24,30U1YOGZGB1XDSRYT5AFWHPJIY3SD7,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:32:28 PST 2019,3,BatchId:3501814;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:32:28 PST 2019,,,38SKSKU7R32U4AAORCJR0CNMWDVLIH,18,Submitted,Wed Jan 16 14:38:48 PST 2019,Wed Jan 16 14:42:45 PST 2019,Sat Jan 19 14:42:45 PST 2019,,,,237,0% (0/0),0% (0/0),0% (0/0),A group of people walking across a street in the rain.,There is (a) street,1,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",3,,
25,30U1YOGZGB1XDSRYT5AFWHPJIY3SD7,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:32:28 PST 2019,3,BatchId:3501814;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:32:28 PST 2019,,,39ASUFLU6ZCDOZPR9CWOQRKHBTYEXN,1,Submitted,Wed Jan 16 14:37:34 PST 2019,Wed Jan 16 14:37:39 PST 2019,Sat Jan 19 14:37:39 PST 2019,,,,5,0% (0/0),0% (0/0),0% (0/0),A group of people walking across a street in the rain.,There is (a) street,1,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",1 - Not At All,,
26,30U1YOGZGB1XDSRYT5AFWHPJIY3SD7,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:32:28 PST 2019,3,BatchId:3501814;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:32:28 PST 2019,,,3SKEMFQBZ5AQVYGTXQVZ8NGT4HLK85,19,Submitted,Wed Jan 16 14:37:50 PST 2019,Wed Jan 16 14:38:02 PST 2019,Sat Jan 19 14:38:02 PST 2019,,,,12,0% (0/0),0% (0/0),0% (0/0),A group of people walking across a street in the rain.,There is (a) street,1,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",3,,
27,3GV1I4SEOAUBO6HTZ950EP1W9I8L6U,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:32:28 PST 2019,3,BatchId:3501814;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:32:28 PST 2019,,,32XVDSJFP12AZ7E72LZED9VU7MOM29,4,Submitted,Wed Jan 16 14:38:04 PST 2019,Wed Jan 16 14:41:53 PST 2019,Sat Jan 19 14:41:53 PST 2019,,,,229,0% (0/0),0% (0/0),0% (0/0),"The plate has a fork, english muffins, and sauce on it.",There is (a) lettuce,1,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",2,,
28,3GV1I4SEOAUBO6HTZ950EP1W9I8L6U,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:32:28 PST 2019,3,BatchId:3501814;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:32:28 PST 2019,,,3FDJT1UU76D78GXRZSOWW3622RKK53,20,Submitted,Wed Jan 16 14:37:45 PST 2019,Wed Jan 16 14:38:09 PST 2019,Sat Jan 19 14:38:09 PST 2019,,,,24,0% (0/0),0% (0/0),0% (0/0),"The plate has a fork, english muffins, and sauce on it.",There is (a) lettuce,1,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",1 - Not At All,,
29,3GV1I4SEOAUBO6HTZ950EP1W9I8L6U,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:32:28 PST 2019,3,BatchId:3501814;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:32:28 PST 2019,,,3FK0YFF9P1L2ML6I4NKG2ABIVDTVV7,21,Submitted,Wed Jan 16 14:40:02 PST 2019,Wed Jan 16 14:40:15 PST 2019,Sat Jan 19 14:40:15 PST 2019,,,,13,0% (0/0),0% (0/0),0% (0/0),"The plate has a fork, english muffins, and sauce on it.",There is (a) lettuce,1,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",2,,
30,391FPZIE4DRU4LO446O523M5VNHUHY,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:32:28 PST 2019,3,BatchId:3501814;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:32:28 PST 2019,,,3DUZQ9U6SOTMUTPEASFBRNRBW9YSVY,2,Submitted,Wed Jan 16 14:34:22 PST 2019,Wed Jan 16 14:36:59 PST 2019,Sat Jan 19 14:36:59 PST 2019,,,,157,0% (0/0),0% (0/0),0% (0/0),a young girl dressed in red and in helmet and elbow pads walks down a sidewalk with her skateboard in hand.,There are this,0,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",2,,
31,391FPZIE4DRU4LO446O523M5VNHUHY,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:32:28 PST 2019,3,BatchId:3501814;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:32:28 PST 2019,,,3IX2EGZR7DO12JP7EE1NYPBLFKAJRI,22,Submitted,Wed Jan 16 14:41:57 PST 2019,Wed Jan 16 14:44:36 PST 2019,Sat Jan 19 14:44:36 PST 2019,,,,159,0% (0/0),0% (0/0),0% (0/0),a young girl dressed in red and in helmet and elbow pads walks down a sidewalk with her skateboard in hand.,There are this,0,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",3,,
32,391FPZIE4DRU4LO446O523M5VNHUHY,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:32:28 PST 2019,3,BatchId:3501814;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:32:28 PST 2019,,,3UNH76FOCUA00S7EV669MDWZM1IMYP,3,Submitted,Wed Jan 16 14:32:53 PST 2019,Wed Jan 16 14:36:28 PST 2019,Sat Jan 19 14:36:28 PST 2019,,,,215,0% (0/0),0% (0/0),0% (0/0),a young girl dressed in red and in helmet and elbow pads walks down a sidewalk with her skateboard in hand.,There are this,0,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",2,,
33,3UEBBGULPGTAQPXY9G05ZIASF84FUL,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:32:28 PST 2019,3,BatchId:3501814;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:32:28 PST 2019,,,3MMN5BL1W19ZKPAQ6LDJWJ0MD0P3M2,23,Submitted,Wed Jan 16 14:40:38 PST 2019,Wed Jan 16 14:48:59 PST 2019,Sat Jan 19 14:48:59 PST 2019,,,,501,0% (0/0),0% (0/0),0% (0/0),Snowboarder performing trick on snow with trees in background,There is (a) jacket,1,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",3,,
